,age,job,marital,education,housing,loan,month,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,label
21806,47,admin.,married,high.school,yes,yes,aug,6,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21807,37,admin.,married,university.degree,no,yes,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21808,58,self-employed,married,basic.6y,yes,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21809,37,admin.,married,university.degree,no,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1
21810,41,admin.,married,university.degree,yes,no,aug,9,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21811,37,admin.,married,university.degree,no,yes,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21812,44,admin.,married,basic.9y,yes,yes,aug,6,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1
21813,52,technician,divorced,professional.course,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21814,40,technician,single,professional.course,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21815,34,technician,married,university.degree,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21816,32,technician,married,university.degree,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21817,30,technician,single,professional.course,yes,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21818,49,admin.,married,university.degree,no,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21819,30,technician,married,high.school,yes,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21820,35,technician,married,university.degree,no,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21821,48,admin.,divorced,university.degree,yes,no,aug,6,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21822,37,technician,married,university.degree,yes,yes,aug,6,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21823,35,admin.,married,university.degree,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21824,40,technician,divorced,professional.course,no,yes,aug,22,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21825,29,management,single,university.degree,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21826,37,admin.,single,university.degree,yes,yes,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21827,54,management,married,university.degree,yes,yes,aug,11,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21828,30,technician,married,university.degree,no,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21829,53,technician,married,professional.course,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21830,41,admin.,married,university.degree,no,no,aug,13,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21831,47,technician,married,university.degree,yes,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21832,57,retired,divorced,university.degree,no,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21833,32,technician,married,professional.course,yes,no,aug,7,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21834,46,admin.,married,high.school,yes,no,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21835,32,unemployed,married,university.degree,no,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21836,46,services,married,basic.9y,no,no,aug,6,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21837,50,housemaid,married,basic.9y,yes,no,aug,12,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21838,57,technician,married,university.degree,no,no,aug,7,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21839,30,admin.,single,university.degree,no,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21840,35,admin.,married,university.degree,yes,no,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21841,50,admin.,married,university.degree,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21842,53,housemaid,married,basic.4y,yes,no,aug,7,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21843,31,unemployed,married,university.degree,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21844,30,technician,single,university.degree,yes,no,aug,17,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21845,46,admin.,married,high.school,no,no,aug,17,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21846,42,housemaid,married,university.degree,yes,yes,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1
21847,39,admin.,married,university.degree,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21848,30,management,married,university.degree,no,yes,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21849,46,technician,divorced,professional.course,no,no,aug,15,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21850,57,management,married,university.degree,yes,no,aug,17,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21851,41,technician,divorced,professional.course,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21852,41,admin.,married,university.degree,yes,no,aug,9,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21853,31,admin.,single,university.degree,yes,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21854,33,technician,single,university.degree,yes,no,aug,14,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21855,54,management,married,university.degree,no,no,aug,21,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21856,58,self-employed,married,basic.6y,yes,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21857,47,admin.,married,high.school,no,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21858,41,self-employed,married,basic.6y,yes,no,aug,15,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21859,38,admin.,married,university.degree,no,no,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1
21860,58,retired,married,university.degree,no,no,aug,11,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21861,30,technician,single,professional.course,yes,no,aug,12,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21862,39,admin.,single,university.degree,yes,no,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21863,31,admin.,single,university.degree,no,no,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21864,48,admin.,single,university.degree,no,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21865,58,retired,married,university.degree,no,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21866,31,admin.,married,university.degree,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21867,47,admin.,divorced,university.degree,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21868,44,admin.,married,basic.9y,yes,yes,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21869,37,technician,single,professional.course,yes,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21870,34,admin.,married,university.degree,yes,yes,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21871,32,technician,married,university.degree,no,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21872,35,admin.,married,university.degree,no,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21873,42,management,married,university.degree,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21874,30,management,married,university.degree,no,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21875,32,technician,single,university.degree,yes,yes,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21876,50,admin.,married,high.school,yes,yes,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21877,32,technician,single,university.degree,no,no,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21878,32,admin.,married,university.degree,yes,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21879,34,technician,married,university.degree,no,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21880,50,blue-collar,married,basic.9y,yes,yes,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21881,38,admin.,married,university.degree,no,no,aug,11,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21882,48,blue-collar,married,basic.9y,yes,yes,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21883,39,technician,married,university.degree,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21884,45,management,married,university.degree,yes,no,aug,15,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21885,31,technician,single,university.degree,yes,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21886,39,technician,married,university.degree,yes,no,aug,18,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21887,29,admin.,single,university.degree,yes,no,aug,20,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21888,30,admin.,single,university.degree,yes,yes,aug,9,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21889,30,admin.,married,university.degree,no,no,aug,17,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21890,35,technician,single,university.degree,yes,no,aug,17,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21891,43,technician,divorced,high.school,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21892,33,admin.,divorced,university.degree,no,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21893,45,services,married,professional.course,yes,no,aug,11,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21894,40,technician,married,professional.course,yes,no,aug,6,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21895,48,blue-collar,married,basic.9y,no,no,aug,14,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21896,39,technician,married,university.degree,no,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21897,35,technician,single,university.degree,no,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21898,39,technician,divorced,professional.course,yes,no,aug,17,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21899,35,technician,married,university.degree,yes,no,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21900,53,technician,married,professional.course,yes,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21901,56,blue-collar,married,high.school,yes,no,aug,11,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21902,45,admin.,married,university.degree,yes,no,aug,9,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21903,45,services,married,professional.course,yes,yes,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21904,45,technician,divorced,professional.course,no,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21905,52,technician,married,professional.course,yes,no,aug,9,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21906,39,technician,divorced,professional.course,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21907,37,technician,married,professional.course,no,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21908,53,self-employed,married,university.degree,no,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21909,53,self-employed,married,university.degree,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21910,60,admin.,married,basic.9y,no,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21911,33,admin.,single,university.degree,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21912,50,management,married,university.degree,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21913,33,technician,single,university.degree,no,no,aug,9,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21914,48,technician,married,university.degree,no,no,aug,7,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21915,29,admin.,single,university.degree,no,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21916,31,admin.,married,university.degree,yes,yes,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21917,33,admin.,single,university.degree,no,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21918,29,admin.,single,university.degree,yes,no,aug,11,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21919,30,technician,single,high.school,yes,no,aug,12,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21920,30,admin.,divorced,university.degree,yes,no,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21921,53,management,married,university.degree,no,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21922,59,retired,married,university.degree,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21923,37,admin.,married,university.degree,yes,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21924,31,technician,married,professional.course,no,no,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21925,32,self-employed,married,high.school,yes,no,aug,9,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21926,60,admin.,married,basic.9y,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21927,30,admin.,single,university.degree,no,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21928,33,technician,single,professional.course,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21929,33,admin.,single,university.degree,yes,yes,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21930,33,admin.,single,university.degree,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21931,30,technician,married,professional.course,yes,yes,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21932,33,admin.,single,university.degree,yes,yes,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21933,35,services,married,university.degree,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21934,53,technician,married,professional.course,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21935,41,management,married,university.degree,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21936,33,admin.,single,university.degree,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21937,31,admin.,single,university.degree,yes,yes,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21938,32,admin.,single,university.degree,yes,no,aug,9,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21939,35,technician,single,university.degree,no,no,aug,17,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21940,59,retired,married,university.degree,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21941,36,admin.,married,university.degree,yes,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21942,30,admin.,divorced,university.degree,no,no,aug,7,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21943,49,services,divorced,high.school,yes,no,aug,17,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21944,36,admin.,divorced,university.degree,yes,no,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21945,53,technician,divorced,professional.course,no,yes,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21946,44,technician,married,university.degree,no,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21947,59,admin.,married,high.school,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21948,44,admin.,married,university.degree,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21949,34,admin.,married,university.degree,yes,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21950,31,admin.,single,university.degree,yes,yes,aug,7,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21951,48,blue-collar,married,basic.9y,yes,no,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21952,30,admin.,married,university.degree,yes,no,aug,23,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21953,35,management,married,university.degree,no,no,aug,18,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21954,45,admin.,married,high.school,no,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21955,40,technician,married,professional.course,yes,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21956,33,unemployed,single,university.degree,no,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21957,51,blue-collar,married,professional.course,no,yes,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21958,50,admin.,married,basic.9y,yes,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21959,55,blue-collar,married,basic.4y,yes,yes,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21960,41,technician,married,high.school,no,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21961,53,self-employed,married,university.degree,yes,yes,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21962,34,technician,married,professional.course,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21963,32,admin.,single,university.degree,yes,no,aug,6,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21964,50,admin.,married,basic.9y,no,no,aug,14,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21965,39,technician,single,professional.course,no,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21966,31,admin.,divorced,high.school,no,no,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21967,35,technician,single,university.degree,yes,yes,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21968,39,admin.,single,university.degree,yes,yes,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21969,32,management,single,university.degree,no,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21970,32,management,single,university.degree,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21971,34,admin.,divorced,university.degree,yes,no,aug,14,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21972,31,admin.,single,university.degree,yes,no,aug,11,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21973,31,admin.,married,university.degree,no,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21974,60,retired,married,high.school,no,no,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21975,43,admin.,single,university.degree,yes,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21976,45,services,married,professional.course,no,no,aug,18,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21977,32,admin.,married,university.degree,no,no,aug,6,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21978,45,services,married,professional.course,yes,yes,aug,9,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21979,49,services,married,basic.9y,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21980,49,housemaid,married,basic.4y,yes,no,aug,5,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21981,51,admin.,divorced,university.degree,yes,no,aug,7,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21982,45,services,married,professional.course,yes,no,aug,4,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21983,30,admin.,single,university.degree,yes,no,aug,11,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1
21984,53,self-employed,married,university.degree,yes,no,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21985,32,technician,married,university.degree,no,no,aug,11,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21986,43,admin.,married,university.degree,yes,no,aug,13,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21987,38,technician,divorced,professional.course,no,no,aug,8,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21988,32,management,single,university.degree,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21989,35,technician,married,high.school,yes,yes,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21990,45,admin.,married,university.degree,no,no,aug,3,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21991,43,admin.,married,university.degree,yes,no,aug,10,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21992,40,technician,divorced,professional.course,yes,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21993,35,technician,married,high.school,no,no,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21994,33,unemployed,single,university.degree,yes,yes,aug,1,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
21995,33,unemployed,single,university.degree,yes,no,aug,2,0,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
